,transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,quantity,rate,total_amt,store_type,prod_cat,prod_subcat,dob,gender,city_code
235,90375459981,269269,2014-08-02,4,3,4,232,1025.44,e-Shop,Electronics,Mobiles,1981-02-04,M,1.0
236,76880074300,275227,2014-08-02,10,5,3,298,987.87,MBR,Books,Non-Fiction,1989-09-23,M,4.0
237,65582112405,267243,2014-08-02,1,1,-3,-1259,-4173.585,e-Shop,Clothing,Women,1990-03-19,F,6.0
238,93495212754,269950,2014-08-02,12,5,2,646,1427.66,Flagship store,Books,Academic,1979-10-17,M,2.0
239,93868053857,270042,2014-08-02,10,3,5,1393,7696.325,e-Shop,Electronics,Audio and video,1986-06-19,F,5.0
240,33632846691,268606,2014-07-02,3,1,-5,-1146,-6331.65,e-Shop,Clothing,Kids,1973-03-03,F,1.0
241,45033226236,274250,2014-07-02,1,4,2,1326,2930.46,e-Shop,Bags,Mens,1974-06-20,M,2.0
242,12161898302,274402,2014-07-02,1,2,1,891,984.555,TeleShop,Footwear,Mens,1972-02-24,M,7.0
243,39489465631,275082,2014-07-02,10,6,2,403,890.63,MBR,Home and kitchen,Kitchen,1972-07-11,M,9.0
244,41870403334,273965,2014-07-02,1,4,5,510,2817.75,e-Shop,Bags,Mens,1986-06-29,F,1.0
245,57797450946,272395,2014-07-02,12,6,5,80,442.0,Flagship store,Home and kitchen,Tools,1978-01-23,M,4.0
246,59774938687,272137,2014-07-02,12,6,1,541,597.805,e-Shop,Home and kitchen,Tools,1976-11-24,F,8.0
247,54468563132,270773,2014-07-02,1,2,1,949,1048.645,e-Shop,Footwear,Mens,1989-09-01,F,7.0
248,15209954032,267704,2014-07-02,10,6,4,784,3465.28,e-Shop,Home and kitchen,Kitchen,1983-07-22,M,6.0
249,7699070022,268670,2014-07-02,1,2,1,1183,1307.215,e-Shop,Footwear,Mens,1971-04-01,M,9.0
250,54730601969,274917,2014-07-02,1,1,5,102,563.55,e-Shop,Clothing,Women,1983-05-22,F,6.0
251,52050513659,272985,2014-07-02,4,2,3,1389,4604.535,e-Shop,Footwear,Kids,1988-03-12,F,10.0
252,34021802745,271577,2014-07-02,3,1,4,1247,5511.74,Flagship store,Clothing,Kids,1977-09-03,M,5.0
253,59849740275,270405,2014-07-02,3,5,5,260,1436.5,TeleShop,Books,Comics,1977-11-05,M,10.0
254,27835361772,273083,2014-07-02,3,1,4,1141,5043.22,e-Shop,Clothing,Kids,1987-06-24,F,10.0
255,33904181275,272874,2014-07-02,12,5,5,556,3071.9,e-Shop,Books,Academic,1971-02-15,F,1.0
256,3030817826,269741,2014-07-02,5,3,1,493,544.765,e-Shop,Electronics,Computers,1992-01-21,M,6.0
257,84834490422,271596,2014-07-02,4,1,4,447,1975.74,e-Shop,Clothing,Mens,1972-11-29,F,9.0
258,76916560921,268720,2014-07-02,10,6,4,348,1538.16,e-Shop,Home and kitchen,Kitchen,1989-08-07,M,3.0
259,77738613519,275104,2014-07-02,10,5,4,1219,5387.98,e-Shop,Books,Non-Fiction,1971-08-18,M,3.0
260,99564160197,275204,2014-07-02,2,6,-5,-868,-4795.7,MBR,Home and kitchen,Furnishing,1973-01-24,F,1.0
261,90027428071,275056,2014-07-02,4,1,2,401,886.21,TeleShop,Clothing,Mens,1985-12-05,M,5.0
262,75588795256,268275,2014-07-02,4,2,-5,-1144,-6320.6,e-Shop,Footwear,Kids,1970-02-01,F,7.0
263,70614471898,274772,2014-07-02,3,1,5,163,900.575,TeleShop,Clothing,Kids,1974-08-05,M,10.0
264,98359405385,274331,2014-07-02,3,5,-4,-1314,-5807.88,MBR,Books,Comics,1989-01-11,M,1.0
265,85541056281,273367,2014-07-02,8,3,5,303,1674.075,MBR,Electronics,Personal Appliances,1984-05-01,F,1.0
266,52563546033,270178,2014-06-02,9,3,5,733,4049.825,TeleShop,Electronics,Cameras,1975-09-17,M,10.0
267,28640836748,269049,2014-06-02,3,1,5,1293,7143.825,Flagship store,Clothing,Kids,1986-06-28,M,9.0
268,21165396469,271101,2014-06-02,11,6,4,427,1887.34,TeleShop,Home and kitchen,Bath,1984-03-09,F,1.0
269,61647375755,271935,2014-06-02,3,2,2,282,623.22,Flagship store,Footwear,Women,1970-03-26,M,5.0
270,22635337610,273863,2014-06-02,10,5,2,1137,2512.77,TeleShop,Books,Non-Fiction,1972-01-23,F,6.0
271,61800180485,273363,2014-06-02,3,2,3,575,1906.125,TeleShop,Footwear,Women,1991-09-22,M,7.0
272,28010239247,273871,2014-06-02,2,6,4,897,3964.74,MBR,Home and kitchen,Furnishing,1970-03-29,M,7.0
273,32722184372,269527,2014-06-02,10,5,1,688,760.24,e-Shop,Books,Non-Fiction,1975-08-24,M,9.0
274,10535054637,273221,2014-06-02,6,5,4,1145,5060.9,TeleShop,Books,DIY,1989-12-03,F,1.0
275,9107602878,266900,2014-06-02,3,1,2,666,1471.86,Flagship store,Clothing,Kids,1988-10-27,M,9.0
276,33661068980,273651,2014-06-02,11,5,1,707,781.235,e-Shop,Books,Children,1982-04-12,M,7.0
277,8890120338,272794,2014-06-02,10,5,1,615,679.575,e-Shop,Books,Non-Fiction,1977-03-27,F,6.0
278,56624369341,270072,2014-06-02,6,5,1,428,472.94,Flagship store,Books,DIY,1979-08-22,F,7.0
279,57234040200,272816,2014-06-02,7,5,5,1477,8160.425,MBR,Books,Fiction,1991-10-14,M,4.0
280,91565824523,267833,2014-06-02,12,6,2,571,1261.91,e-Shop,Home and kitchen,Tools,1988-12-05,F,8.0
281,78935183480,275010,2014-06-02,3,1,2,1262,2789.02,e-Shop,Clothing,Kids,1975-04-27,M,8.0
282,80187350207,269221,2014-06-02,11,5,1,497,549.185,e-Shop,Books,Children,1982-12-13,F,10.0
283,71352894214,269787,2014-06-02,3,5,1,96,106.08,Flagship store,Books,Comics,1977-05-27,M,4.0
284,77645508568,275134,2014-06-02,10,5,3,1052,3487.38,Flagship store,Books,Non-Fiction,1970-09-02,F,8.0
285,81111550420,274369,2014-06-02,10,6,5,1335,7375.875,MBR,Home and kitchen,Kitchen,1973-03-14,F,9.0
286,27576087298,270419,2014-05-02,11,6,2,856,1891.76,MBR,Home and kitchen,Bath,1981-05-12,F,2.0
287,51473331806,267794,2014-05-02,1,1,3,292,967.98,TeleShop,Clothing,Women,1990-02-07,F,1.0
288,14735497960,270253,2014-05-02,4,1,1,225,248.625,TeleShop,Clothing,Mens,1985-12-28,M,5.0
289,16495297625,270148,2014-05-02,5,3,4,998,4411.16,Flagship store,Electronics,Computers,1979-03-08,M,1.0
290,41451156208,272672,2014-05-02,1,2,2,269,594.49,Flagship store,Footwear,Mens,1971-05-05,F,10.0
291,28621201753,271310,2014-05-02,10,6,4,219,967.98,e-Shop,Home and kitchen,Kitchen,1979-04-23,M,5.0
292,46654312080,271152,2014-05-02,3,5,2,1106,2444.26,e-Shop,Books,Comics,1979-06-12,M,8.0
293,34370573493,269370,2014-05-02,9,3,2,83,183.43,MBR,Electronics,Cameras,1987-03-12,F,6.0
294,33588407342,271494,2014-05-02,3,5,4,559,2470.78,e-Shop,Books,Comics,1979-05-08,M,7.0
295,46019709226,272852,2014-05-02,11,5,1,882,974.61,TeleShop,Books,Children,1972-07-18,F,10.0
296,33632846691,268606,2014-05-02,3,1,5,1146,6331.65,e-Shop,Clothing,Kids,1973-03-03,F,1.0
297,95462385777,273023,2014-05-02,11,6,-5,-1453,-8027.825,e-Shop,Home and kitchen,Bath,1988-07-24,F,5.0
298,78340008725,273096,2014-05-02,2,6,2,598,1321.58,MBR,Home and kitchen,Furnishing,1975-12-05,F,5.0
299,94902984271,270831,2014-05-02,8,3,-5,-1221,-6746.025,Flagship store,Electronics,Personal Appliances,1986-11-10,F,6.0
300,67958065319,270714,2014-05-02,12,6,2,306,676.26,e-Shop,Home and kitchen,Tools,1984-03-20,M,8.0
301,92456150942,267489,2014-05-02,1,1,-4,-587,-2594.54,TeleShop,Clothing,Women,1990-06-21,F,7.0
302,75588795256,268275,2014-05-02,4,2,5,1144,6320.6,e-Shop,Footwear,Kids,1970-02-01,F,7.0
303,21306057166,269711,2014-04-02,6,5,1,207,228.735,TeleShop,Books,DIY,1974-03-13,F,6.0
304,38796532648,268931,2014-04-02,4,3,5,1076,5944.9,Flagship store,Electronics,Mobiles,1987-10-19,F,1.0
305,51203180395,270481,2014-04-02,2,6,1,1044,1153.62,Flagship store,Home and kitchen,Furnishing,1988-10-11,M,7.0
306,1278547891,270252,2014-04-02,1,4,2,1477,3264.17,e-Shop,Bags,Mens,1971-03-02,M,5.0
307,32815955218,275225,2014-04-02,10,3,4,370,1635.4,MBR,Electronics,Audio and video,1978-11-15,M,1.0
308,6522235782,269285,2014-04-02,3,1,3,907,3006.705,e-Shop,Clothing,Kids,1974-02-04,F,7.0
309,56288202501,267656,2014-04-02,10,6,3,421,1395.615,e-Shop,Home and kitchen,Kitchen,1991-07-15,M,3.0
310,47710448314,269932,2014-04-02,12,6,4,666,2943.72,e-Shop,Home and kitchen,Tools,1976-11-09,F,8.0
311,61686001091,275196,2014-04-02,1,4,5,1156,6386.9,MBR,Bags,Mens,1986-04-06,F,3.0
312,59263063850,272795,2014-04-02,11,6,3,496,1644.24,e-Shop,Home and kitchen,Bath,1970-04-22,M,1.0
313,17471192489,271500,2014-04-02,4,4,-4,-526,-2324.92,TeleShop,Bags,Women,1975-02-03,F,9.0
314,95462385777,273023,2014-04-02,11,6,5,1453,8027.825,e-Shop,Home and kitchen,Bath,1988-07-24,F,5.0
315,73384846911,273877,2014-04-02,10,3,-3,-97,-321.555,Flagship store,Electronics,Audio and video,1977-01-12,M,5.0
316,96960790073,273836,2014-04-02,4,4,2,663,1465.23,MBR,Bags,Women,1983-04-05,M,10.0
317,33506637829,271012,2014-03-02,12,5,5,799,4414.475,e-Shop,Books,Academic,1972-02-20,F,10.0
318,27482838740,268569,2014-03-02,4,3,4,844,3730.48,MBR,Electronics,Mobiles,1987-09-02,M,4.0
319,22828723502,272596,2014-03-02,4,1,4,240,1060.8,e-Shop,Clothing,Mens,1975-12-25,M,5.0
320,19238160624,268057,2014-03-02,4,2,2,667,1474.07,MBR,Footwear,Kids,1992-02-03,F,1.0
321,44279555583,270455,2014-03-02,4,1,3,1190,3944.85,MBR,Clothing,Mens,1986-12-10,F,6.0
322,26657504316,271288,2014-03-02,7,5,1,1051,1161.355,Flagship store,Books,Fiction,1991-02-25,F,3.0
323,38807835117,269786,2014-03-02,7,5,-5,-245,-1353.625,Flagship store,Books,Fiction,1975-10-29,F,9.0
324,36980780606,269537,2014-03-02,5,3,4,859,3796.78,e-Shop,Electronics,Computers,1988-10-13,F,5.0
325,49910782959,275088,2014-03-02,10,6,5,1158,6397.95,MBR,Home and kitchen,Kitchen,1972-06-23,F,2.0
326,49866131360,268571,2014-03-02,10,6,3,1195,3961.425,e-Shop,Home and kitchen,Kitchen,1982-05-25,F,2.0
327,6194846096,270044,2014-03-02,8,3,5,309,1707.225,Flagship store,Electronics,Personal Appliances,1985-02-12,M,6.0
328,40128462174,273020,2014-03-02,1,2,2,1362,3010.02,e-Shop,Footwear,Mens,1981-10-02,M,5.0
329,46405253470,271583,2014-03-02,6,5,3,509,1687.335,e-Shop,Books,DIY,1985-10-25,F,5.0
330,41630872980,269697,2014-03-02,8,3,5,1163,6425.575,TeleShop,Electronics,Personal Appliances,1991-03-17,F,7.0
331,17188218954,274479,2014-03-02,3,2,2,501,1107.21,Flagship store,Footwear,Women,1989-02-21,M,3.0
332,15299506861,274982,2014-03-02,11,5,1,548,605.54,e-Shop,Books,Children,1974-05-10,M,8.0
333,39269527891,274811,2014-03-02,4,3,5,1376,7602.4,e-Shop,Electronics,Mobiles,1980-04-20,F,1.0
334,4144418176,274554,2014-03-02,11,5,4,995,4397.9,e-Shop,Books,Children,1973-11-03,F,7.0
335,39331157930,273081,2014-03-02,8,3,3,905,3000.075,e-Shop,Electronics,Personal Appliances,1991-03-05,M,1.0
336,4295223327,272031,2014-03-02,9,3,4,527,2329.34,Flagship store,Electronics,Cameras,1982-04-13,F,1.0
337,92456150942,267489,2014-03-02,1,1,4,587,2594.54,TeleShop,Clothing,Women,1990-06-21,F,7.0
338,91386723763,269188,2014-03-02,8,3,3,736,2439.84,TeleShop,Electronics,Personal Appliances,1976-02-04,F,2.0
339,69697587133,267045,2014-03-02,6,5,5,467,2580.175,e-Shop,Books,DIY,1989-02-05,M,8.0
340,96260208601,271379,2014-03-02,1,2,4,221,976.82,MBR,Footwear,Mens,1986-09-22,M,7.0
341,74761759329,267464,2014-03-02,4,2,1,930,1027.65,TeleShop,Footwear,Kids,1977-05-16,F,3.0
342,84097282175,269273,2014-03-02,1,2,-3,-1207,-4001.205,e-Shop,Footwear,Mens,1986-03-13,F,7.0
343,73384846911,273877,2014-03-02,10,3,3,97,321.555,Flagship store,Electronics,Audio and video,1977-01-12,M,5.0
344,97988621875,274923,2014-03-02,7,5,3,837,2774.655,e-Shop,Books,Fiction,1987-09-08,M,8.0
345,69670072494,267594,2014-03-02,9,3,-1,-176,-194.48,MBR,Electronics,Cameras,1977-10-28,F,8.0
346,75739743151,271426,2014-03-02,10,5,1,1119,1236.495,Flagship store,Books,Non-Fiction,1979-09-27,M,4.0
347,92912620218,273184,2014-03-02,3,1,1,1034,1142.57,e-Shop,Clothing,Kids,1984-11-21,F,2.0
348,32254231201,274148,2014-02-02,4,1,2,135,298.35,Flagship store,Clothing,Mens,1986-03-12,F,10.0
349,44712169710,268835,2014-02-02,2,6,1,1132,1250.86,MBR,Home and kitchen,Furnishing,1986-06-23,M,1.0
350,11824708239,274999,2014-02-02,1,1,1,1430,1580.15,e-Shop,Clothing,Women,1984-03-19,M,5.0
351,2308796520,271367,2014-02-02,12,5,1,181,200.005,e-Shop,Books,Academic,1980-01-09,F,9.0
352,56705966619,274984,2014-02-02,12,5,4,631,2789.02,MBR,Books,Academic,1988-03-15,F,5.0
353,54450927619,271534,2014-02-02,1,1,4,172,760.24,e-Shop,Clothing,Women,1979-04-05,M,4.0
354,11737727324,272392,2014-02-02,8,3,-4,-402,-1776.84,MBR,Electronics,Personal Appliances,1983-12-28,F,9.0
355,7338933735,271474,2014-02-02,6,5,-4,-173,-764.66,TeleShop,Books,DIY,1974-12-02,M,8.0
356,28026773569,268855,2014-02-02,11,5,5,476,2629.9,MBR,Books,Children,1992-09-25,M,4.0
357,34115286752,266918,2014-02-02,10,6,-3,-1381,-4578.015,TeleShop,Home and kitchen,Kitchen,1976-09-23,M,2.0
358,12521530918,269259,2014-02-02,1,4,4,1424,6294.08,e-Shop,Bags,Mens,1973-05-14,F,7.0
359,27554857220,268635,2014-02-02,3,5,1,705,779.025,MBR,Books,Comics,1970-11-01,M,4.0
360,23061342609,267265,2014-02-02,2,6,5,1469,8116.225,TeleShop,Home and kitchen,Furnishing,1991-09-14,F,5.0
361,46014921346,268171,2014-02-02,10,5,2,1275,2817.75,Flagship store,Books,Non-Fiction,1972-12-22,M,3.0
362,10234543774,268164,2014-02-02,1,4,4,526,2324.92,MBR,Bags,Mens,1987-10-29,M,2.0
363,58350344910,266820,2014-02-02,10,6,1,447,493.935,Flagship store,Home and kitchen,Kitchen,1978-04-16,F,5.0
364,84926678995,267489,2014-02-02,3,2,2,354,782.34,MBR,Footwear,Women,1990-06-21,F,7.0
365,79846979351,270050,2014-02-02,12,5,5,197,1088.425,e-Shop,Books,Academic,1979-09-09,F,1.0
366,87197016917,268736,2014-02-02,8,3,-4,-461,-2037.62,Flagship store,Electronics,Personal Appliances,1983-03-06,M,3.0
367,52287442334,270213,2014-01-02,3,1,1,834,921.57,MBR,Clothing,Kids,1987-06-11,F,10.0
368,2547329505,271176,2014-01-02,3,1,-5,-1428,-7889.7,TeleShop,Clothing,Kids,1992-12-05,F,6.0
369,32636903929,270875,2014-01-02,10,3,2,316,698.36,e-Shop,Electronics,Audio and video,1989-01-26,M,2.0
370,60097466271,273973,2014-01-02,7,5,-5,-859,-4745.975,Flagship store,Books,Fiction,1992-04-16,F,2.0
371,11640587371,274653,2014-01-02,5,3,1,978,1080.69,e-Shop,Electronics,Computers,1972-05-26,M,8.0
372,1061032496,272607,2014-01-02,9,3,5,924,5105.1,MBR,Electronics,Cameras,1989-03-02,F,1.0
373,13196430748,268847,2014-01-02,2,6,-5,-1444,-7978.1,MBR,Home and kitchen,Furnishing,1974-07-12,F,7.0
374,23986203278,271986,2014-01-02,9,3,3,1128,3739.32,e-Shop,Electronics,Cameras,1983-08-22,F,10.0
375,77992614666,267734,2014-01-02,4,2,4,1124,4968.08,e-Shop,Footwear,Kids,1977-04-28,F,4.0
376,95849732397,271328,2014-01-02,4,1,2,841,1858.61,MBR,Clothing,Mens,1989-09-17,M,8.0
377,82379417230,269090,2014-01-02,1,1,1,615,679.575,Flagship store,Clothing,Women,1978-08-14,M,7.0
378,82547296361,267651,2014-01-02,2,6,5,737,4071.925,MBR,Home and kitchen,Furnishing,1991-04-20,F,1.0
379,92368680425,273271,2014-01-02,10,6,4,775,3425.5,MBR,Home and kitchen,Kitchen,1989-11-08,F,3.0
380,76021787833,269476,2014-01-02,4,1,2,418,923.78,e-Shop,Clothing,Mens,1976-06-03,M,1.0
381,99362089069,272675,2014-01-02,2,6,4,1168,5162.56,e-Shop,Home and kitchen,Furnishing,1991-11-09,F,4.0
382,85730195332,271596,2014-01-02,9,3,4,549,2426.58,e-Shop,Electronics,Cameras,1972-11-29,F,9.0
383,16390149843,274799,2014-01-31,12,6,5,1476,8154.9,MBR,Home and kitchen,Tools,1991-08-10,F,10.0
384,61655584546,274587,2014-01-31,6,5,4,461,2037.62,Flagship store,Books,DIY,1982-12-06,M,8.0
385,60138593216,270888,2014-01-31,4,4,3,827,2741.505,e-Shop,Bags,Women,1988-02-05,F,4.0
386,12315701321,268516,2014-01-31,7,5,3,762,2526.03,e-Shop,Books,Fiction,1983-09-22,F,10.0
387,37900856424,272463,2014-01-31,4,3,4,1224,5410.08,MBR,Electronics,Mobiles,1986-01-21,F,7.0
388,33656527085,273167,2014-01-31,4,4,2,1085,2397.85,e-Shop,Bags,Women,1972-05-17,M,9.0
389,22826695874,270949,2014-01-31,1,1,4,1481,6546.02,e-Shop,Clothing,Women,1990-12-09,M,9.0
390,54552813204,271974,2014-01-31,10,3,5,1141,6304.025,e-Shop,Electronics,Audio and video,1986-05-14,F,4.0
391,6472413088,272105,2014-01-31,11,6,2,476,1051.96,e-Shop,Home and kitchen,Bath,1974-07-10,F,7.0
392,58623171425,269732,2014-01-31,2,6,3,461,1528.215,TeleShop,Home and kitchen,Furnishing,1982-06-02,M,2.0
393,53323992234,273271,2014-01-31,3,1,5,376,2077.4,TeleShop,Clothing,Kids,1989-11-08,F,3.0
394,27205845162,267858,2014-01-31,7,5,4,1145,5060.9,e-Shop,Books,Fiction,1992-07-12,F,6.0
395,80295560781,274331,2014-01-31,6,5,4,147,649.74,MBR,Books,DIY,1989-01-11,M,1.0
396,66476158995,270580,2014-01-31,4,3,4,1472,6506.24,TeleShop,Electronics,Mobiles,1992-10-23,F,9.0
397,79213950689,268047,2014-01-31,12,5,5,1290,7127.25,e-Shop,Books,Academic,1992-04-14,F,1.0
398,67548143862,272515,2014-01-31,1,4,2,586,1295.06,MBR,Bags,Mens,1991-06-21,M,8.0
399,65391787776,268050,2014-01-31,1,2,3,686,2274.09,e-Shop,Footwear,Mens,1992-08-12,F,3.0
400,77398776562,270526,2014-01-31,2,6,-4,-858,-3792.36,Flagship store,Home and kitchen,Furnishing,1979-08-21,F,9.0
401,92879441377,270678,2014-01-31,4,4,1,544,601.12,e-Shop,Bags,Women,1970-08-06,F,4.0
402,97019027374,267702,2014-01-31,12,5,2,681,1505.01,TeleShop,Books,Academic,1974-10-29,F,6.0
403,2547329505,271176,2014-01-30,3,1,5,1428,7889.7,TeleShop,Clothing,Kids,1992-12-05,F,6.0
404,57678857295,270633,2014-01-30,1,2,2,497,1098.37,MBR,Footwear,Mens,1990-12-15,M,10.0
405,58232578746,271758,2014-01-30,1,4,2,592,1308.32,MBR,Bags,Mens,1992-09-20,M,4.0
406,21274376720,273590,2014-01-30,3,5,5,109,602.225,TeleShop,Books,Comics,1985-11-01,F,9.0
407,41925796707,268548,2014-01-30,12,6,-2,-615,-1359.15,TeleShop,Home and kitchen,Tools,1983-09-05,M,10.0
408,1657099167,270780,2014-01-30,10,5,2,389,859.69,TeleShop,Books,Non-Fiction,1970-04-18,F,3.0
409,34629693730,272996,2014-01-30,11,5,5,969,5353.725,TeleShop,Books,Children,1988-11-04,F,9.0
410,58390178469,275082,2014-01-30,4,3,1,1098,1213.29,MBR,Electronics,Mobiles,1972-07-11,M,9.0
411,44443398067,266974,2014-01-30,3,1,-1,-484,-534.82,Flagship store,Clothing,Kids,1979-10-28,F,1.0
412,79276691171,273703,2014-01-30,10,6,3,895,2966.925,e-Shop,Home and kitchen,Kitchen,1986-03-02,F,1.0
413,94902984271,270831,2014-01-30,8,3,-5,-1221,-6746.025,Flagship store,Electronics,Personal Appliances,1986-11-10,F,6.0
414,86716056028,268479,2014-01-30,6,5,2,491,1085.11,MBR,Books,DIY,1986-07-28,M,9.0
415,91119052519,270293,2014-01-30,4,3,4,1375,6077.5,TeleShop,Electronics,Mobiles,1983-07-22,M,4.0
416,77398776562,270526,2014-01-30,2,6,4,858,3792.36,Flagship store,Home and kitchen,Furnishing,1979-08-21,F,9.0
417,71940489641,269392,2014-01-30,7,5,4,281,1242.02,e-Shop,Books,Fiction,1976-08-02,M,2.0
418,87197016917,268736,2014-01-30,8,3,4,461,2037.62,Flagship store,Electronics,Personal Appliances,1983-03-06,M,3.0
419,69670072494,267594,2014-01-30,9,3,1,176,194.48,MBR,Electronics,Cameras,1977-10-28,F,8.0
420,92449967953,270839,2014-01-30,12,6,1,285,314.925,TeleShop,Home and kitchen,Tools,1973-03-19,M,5.0
421,64764218477,268790,2014-01-30,3,1,5,848,4685.2,e-Shop,Clothing,Kids,1983-01-27,M,8.0
422,68543654749,272529,2014-01-30,6,5,1,331,365.755,MBR,Books,DIY,1991-03-23,F,6.0
423,8172983400,271972,2014-01-29,4,3,2,583,1288.43,TeleShop,Electronics,Mobiles,1989-09-04,M,1.0
424,7338933735,271474,2014-01-29,6,5,4,173,764.66,TeleShop,Books,DIY,1974-12-02,M,8.0
425,36807187754,275075,2014-01-29,1,2,5,713,3939.325,e-Shop,Footwear,Mens,1986-08-18,F,1.0
426,54292751087,271567,2014-01-29,4,4,1,778,859.69,MBR,Bags,Women,1985-06-03,F,2.0
427,58625169841,273386,2014-01-29,6,5,2,511,1129.31,MBR,Books,DIY,1990-09-09,M,5.0
428,37626170750,271304,2014-01-29,9,3,1,769,849.745,e-Shop,Electronics,Cameras,1989-12-15,F,1.0
429,39666063873,273509,2014-01-29,4,4,4,516,2280.72,TeleShop,Bags,Women,1984-06-25,F,6.0
430,25599059324,267547,2014-01-29,1,4,3,1023,3391.245,e-Shop,Bags,Mens,1987-11-24,M,4.0
431,34360043512,271858,2014-01-29,10,5,1,1046,1155.83,e-Shop,Books,Non-Fiction,1977-10-24,M,2.0
432,21647178150,274923,2014-01-29,7,5,5,812,4486.3,Flagship store,Books,Fiction,1987-09-08,M,8.0
433,15889392076,269831,2014-01-29,6,5,3,822,2724.93,TeleShop,Books,DIY,1981-02-13,F,1.0
434,49989506732,271833,2014-01-29,9,3,1,756,835.38,e-Shop,Electronics,Cameras,1984-05-03,F,4.0
435,6817548315,268266,2014-01-29,11,5,1,1132,1250.86,TeleShop,Books,Children,1985-12-19,M,7.0
436,23926337037,269780,2014-01-29,4,2,2,1392,3076.32,e-Shop,Footwear,Kids,1987-04-04,F,9.0
437,17471192489,271500,2014-01-29,4,4,4,526,2324.92,TeleShop,Bags,Women,1975-02-03,F,9.0
438,65582112405,267243,2014-01-29,1,1,3,1259,4173.585,e-Shop,Clothing,Women,1990-03-19,F,6.0
439,79594896765,274756,2014-01-29,3,1,3,269,891.735,Flagship store,Clothing,Kids,1985-05-15,F,9.0
440,84097282175,269273,2014-01-29,1,2,3,1207,4001.205,e-Shop,Footwear,Mens,1986-03-13,F,7.0
441,89609082257,266993,2014-01-29,9,3,2,1245,2751.45,TeleShop,Electronics,Cameras,1975-11-03,F,2.0
442,94244420943,271294,2014-01-29,3,5,5,810,4475.25,e-Shop,Books,Comics,1982-03-11,F,2.0
443,83345972260,267740,2014-01-29,12,5,-3,-133,-440.895,MBR,Books,Academic,1977-01-21,M,2.0
444,74045977498,268998,2014-01-29,11,5,1,814,899.47,Flagship store,Books,Children,1970-10-12,F,7.0
445,79699211411,272286,2014-01-29,10,6,1,763,843.115,MBR,Home and kitchen,Kitchen,1983-05-13,M,8.0
446,85527129080,271161,2014-01-29,12,5,4,983,4344.86,TeleShop,Books,Academic,1987-10-16,F,3.0
447,88864598282,268992,2014-01-29,11,6,-2,-615,-1359.15,e-Shop,Home and kitchen,Bath,1987-07-07,F,3.0
448,78612992935,268810,2014-01-29,1,1,-5,-407,-2248.675,e-Shop,Clothing,Women,1973-06-02,F,6.0
449,64939234724,270240,2014-01-29,1,1,4,644,2846.48,e-Shop,Clothing,Women,1988-12-07,M,1.0
450,59944705244,274739,2014-01-28,10,6,5,1440,7956.0,MBR,Home and kitchen,Kitchen,1984-10-12,M,4.0
451,4535841537,271224,2014-01-28,1,4,5,1306,7215.65,TeleShop,Bags,Mens,1972-01-08,F,9.0
452,46741038644,273026,2014-01-28,7,5,5,1163,6425.575,MBR,Books,Fiction,1989-04-21,M,10.0
453,29893265549,267656,2014-01-28,4,4,-3,-962,-3189.03,MBR,Bags,Women,1991-07-15,M,3.0
454,33802822011,269612,2014-01-28,8,3,-2,-299,-660.79,e-Shop,Electronics,Personal Appliances,1988-10-24,F,8.0
455,54640842539,270036,2014-01-28,3,1,5,428,2364.7,e-Shop,Clothing,Kids,1971-06-04,M,8.0
456,58703900633,270106,2014-01-28,2,6,5,1048,5790.2,e-Shop,Home and kitchen,Furnishing,1983-11-09,M,2.0
457,50475842661,268099,2014-01-28,4,1,2,1171,2587.91,e-Shop,Clothing,Mens,1971-09-01,M,5.0
458,61822316053,274408,2014-01-28,7,5,4,1382,6108.44,Flagship store,Books,Fiction,1979-05-19,F,3.0
459,10514896400,267909,2014-01-28,11,6,5,1190,6574.75,e-Shop,Home and kitchen,Bath,1988-05-23,M,10.0
460,37053723982,267912,2014-01-28,7,5,3,1021,3384.615,Flagship store,Books,Fiction,1975-04-17,F,2.0
461,20069075349,267771,2014-01-28,12,5,-5,-416,-2298.4,MBR,Books,Academic,1983-06-04,F,7.0
462,64030190529,269524,2014-01-28,1,4,5,525,2900.625,e-Shop,Bags,Mens,1990-01-23,F,5.0
463,98359405385,274331,2014-01-28,3,5,4,1314,5807.88,MBR,Books,Comics,1989-01-11,M,1.0
464,99564160197,275204,2014-01-28,2,6,5,868,4795.7,MBR,Home and kitchen,Furnishing,1973-01-24,F,1.0
465,82925613862,274728,2014-01-28,4,2,5,450,2486.25,e-Shop,Footwear,Kids,1977-07-18,F,3.0
466,88066189956,269413,2014-01-28,1,4,5,661,3652.025,MBR,Bags,Mens,1982-12-06,M,8.0
467,78915377743,272556,2014-01-28,6,5,5,98,541.45,e-Shop,Books,DIY,1985-05-29,M,7.0
